date,year,month,duration,arrivals
2006-02-01,2006,2,1 and under 2 weeks,98140
2006-03-01,2006,3,1 and under 2 weeks,110910
2006-04-01,2006,4,1 and under 2 weeks,121320
2006-05-01,2006,5,1 and under 2 weeks,88290
2006-06-01,2006,6,1 and under 2 weeks,95160
2006-07-01,2006,7,1 and under 2 weeks,117860
2006-08-01,2006,8,1 and under 2 weeks,109050
2006-09-01,2006,9,1 and under 2 weeks,117100
2006-10-01,2006,10,1 and under 2 weeks,122900
2006-11-01,2006,11,1 and under 2 weeks,121730
2006-12-01,2006,12,1 and under 2 weeks,134560
2007-01-01,2007,1,1 and under 2 weeks,94280
2007-02-01,2007,2,1 and under 2 weeks,117660
2007-03-01,2007,3,1 and under 2 weeks,122680
2007-04-01,2007,4,1 and under 2 weeks,119130
2007-05-01,2007,5,1 and under 2 weeks,94790
2007-06-01,2007,6,1 and under 2 weeks,102610
2007-07-01,2007,7,1 and under 2 weeks,110400
2007-08-01,2007,8,1 and under 2 weeks,113380
2007-09-01,2007,9,1 and under 2 weeks,117560
2007-10-01,2007,10,1 and under 2 weeks,116690
2007-11-01,2007,11,1 and under 2 weeks,121970
2007-12-01,2007,12,1 and under 2 weeks,129650
2008-01-01,2008,1,1 and under 2 weeks,88500
2008-02-01,2008,2,1 and under 2 weeks,124150
2008-03-01,2008,3,1 and under 2 weeks,123010
2008-04-01,2008,4,1 and under 2 weeks,110530
2008-05-01,2008,5,1 and under 2 weeks,100060
2008-06-01,2008,6,1 and under 2 weeks,90660
2008-07-01,2008,7,1 and under 2 weeks,129380
2008-08-01,2008,8,1 and under 2 weeks,104120
2008-09-01,2008,9,1 and under 2 weeks,101390
2008-10-01,2008,10,1 and under 2 weeks,107430
2008-11-01,2008,11,1 and under 2 weeks,112650
2008-12-01,2008,12,1 and under 2 weeks,135660
2009-01-01,2009,1,1 and under 2 weeks,113260
2009-02-01,2009,2,1 and under 2 weeks,102610
2009-03-01,2009,3,1 and under 2 weeks,119010
2009-04-01,2009,4,1 and under 2 weeks,129370
2009-05-01,2009,5,1 and under 2 weeks,105070
2009-06-01,2009,6,1 and under 2 weeks,97310
2009-07-01,2009,7,1 and under 2 weeks,103600
2009-08-01,2009,8,1 and under 2 weeks,112580
2009-09-01,2009,9,1 and under 2 weeks,124850
2009-10-01,2009,10,1 and under 2 weeks,124990
2009-11-01,2009,11,1 and under 2 weeks,121480
2009-12-01,2009,12,1 and under 2 weeks,147000
2010-01-01,2010,1,1 and under 2 weeks,94360
2010-02-01,2010,2,1 and under 2 weeks,135510
2010-03-01,2010,3,1 and under 2 weeks,126000
2010-04-01,2010,4,1 and under 2 weeks,121310
2010-05-01,2010,5,1 and under 2 weeks,96050
2010-06-01,2010,6,1 and under 2 weeks,106980
2010-07-01,2010,7,1 and under 2 weeks,124030
2010-08-01,2010,8,1 and under 2 weeks,122050
2010-09-01,2010,9,1 and under 2 weeks,132500
2010-10-01,2010,10,1 and under 2 weeks,125250
2010-11-01,2010,11,1 and under 2 weeks,129970
2010-12-01,2010,12,1 and under 2 weeks,150750
2011-01-01,2011,1,1 and under 2 weeks,103040
2011-02-01,2011,2,1 and under 2 weeks,127940
2011-03-01,2011,3,1 and under 2 weeks,122760
2011-04-01,2011,4,1 and under 2 weeks,128930
2011-05-01,2011,5,1 and under 2 weeks,101410
2011-06-01,2011,6,1 and under 2 weeks,100060
2011-07-01,2011,7,1 and under 2 weeks,123540
2011-08-01,2011,8,1 and under 2 weeks,132900
2011-09-01,2011,9,1 and under 2 weeks,104100
2011-10-01,2011,10,1 and under 2 weeks,129210
2011-11-01,2011,11,1 and under 2 weeks,128630
2011-12-01,2011,12,1 and under 2 weeks,157900
2012-01-01,2012,1,1 and under 2 weeks,127130
2012-02-01,2012,2,1 and under 2 weeks,116820
2012-03-01,2012,3,1 and under 2 weeks,136950
2012-04-01,2012,4,1 and under 2 weeks,133600
2012-05-01,2012,5,1 and under 2 weeks,102880
2012-06-01,2012,6,1 and under 2 weeks,112710
2012-07-01,2012,7,1 and under 2 weeks,121000
2012-08-01,2012,8,1 and under 2 weeks,144350
2012-09-01,2012,9,1 and under 2 weeks,124620
2012-10-01,2012,10,1 and under 2 weeks,132150
2012-11-01,2012,11,1 and under 2 weeks,141520
2012-12-01,2012,12,1 and under 2 weeks,168950
2013-01-01,2013,1,1 and under 2 weeks,101600
2013-02-01,2013,2,1 and under 2 weeks,155690
2013-03-01,2013,3,1 and under 2 weeks,144660
2013-04-01,2013,4,1 and under 2 weeks,121840
2013-05-01,2013,5,1 and under 2 weeks,109580
2013-06-01,2013,6,1 and under 2 weeks,117190
2013-07-01,2013,7,1 and under 2 weeks,128260
2013-08-01,2013,8,1 and under 2 weeks,155660
2013-09-01,2013,9,1 and under 2 weeks,133570
2013-10-01,2013,10,1 and under 2 weeks,141030
2013-11-01,2013,11,1 and under 2 weeks,153130
2013-12-01,2013,12,1 and under 2 weeks,196780
2014-01-01,2014,1,1 and under 2 weeks,134950
2014-02-01,2014,2,1 and under 2 weeks,150610
2014-03-01,2014,3,1 and under 2 weeks,154570
2014-04-01,2014,4,1 and under 2 weeks,153010
2014-05-01,2014,5,1 and under 2 weeks,133720
2014-06-01,2014,6,1 and under 2 weeks,127980
2014-07-01,2014,7,1 and under 2 weeks,159960
2014-08-01,2014,8,1 and under 2 weeks,152170
2014-09-01,2014,9,1 and under 2 weeks,144580
2014-10-01,2014,10,1 and under 2 weeks,158140
2014-11-01,2014,11,1 and under 2 weeks,165790
2014-12-01,2014,12,1 and under 2 weeks,198690
2015-01-01,2015,1,1 and under 2 weeks,119860
2015-02-01,2015,2,1 and under 2 weeks,204340
2015-03-01,2015,3,1 and under 2 weeks,176590
2015-04-01,2015,4,1 and under 2 weeks,161100
2015-05-01,2015,5,1 and under 2 weeks,134490
2015-06-01,2015,6,1 and under 2 weeks,130590
2015-07-01,2015,7,1 and under 2 weeks,166120
2015-08-01,2015,8,1 and under 2 weeks,166420
2015-09-01,2015,9,1 and under 2 weeks,167870
2015-10-01,2015,10,1 and under 2 weeks,171590
2015-11-01,2015,11,1 and under 2 weeks,188650
2015-12-01,2015,12,1 and under 2 weeks,227290
2016-01-01,2016,1,1 and under 2 weeks,144550
2016-02-01,2016,2,1 and under 2 weeks,220670
2016-03-01,2016,3,1 and under 2 weeks,217050
2016-04-01,2016,4,1 and under 2 weeks,183660
2016-05-01,2016,5,1 and under 2 weeks,160540
2016-06-01,2016,6,1 and under 2 weeks,164560
2016-07-01,2016,7,1 and under 2 weeks,198750
2016-08-01,2016,8,1 and under 2 weeks,189540
2016-09-01,2016,9,1 and under 2 weeks,199200
2016-10-01,2016,10,1 and under 2 weeks,193970
2016-11-01,2016,11,1 and under 2 weeks,201660
2016-12-01,2016,12,1 and under 2 weeks,257070
2017-01-01,2017,1,1 and under 2 weeks,197500
2017-02-01,2017,2,1 and under 2 weeks,181920
2017-03-01,2017,3,1 and under 2 weeks,212440
2017-04-01,2017,4,1 and under 2 weeks,220260
2017-05-01,2017,5,1 and under 2 weeks,174420
2017-06-01,2017,6,1 and under 2 weeks,175140
2017-07-01,2017,7,1 and under 2 weeks,203130
2017-08-01,2017,8,1 and under 2 weeks,225330
2017-09-01,2017,9,1 and under 2 weeks,201220
2017-10-01,2017,10,1 and under 2 weeks,224790
2017-11-01,2017,11,1 and under 2 weeks,228240
2017-12-01,2017,12,1 and under 2 weeks,272660
2018-01-01,2018,1,1 and under 2 weeks,172690
2018-02-01,2018,2,1 and under 2 weeks,267040
2018-03-01,2018,3,1 and under 2 weeks,244570
2018-04-01,2018,4,1 and under 2 weeks,208390
2018-05-01,2018,5,1 and under 2 weeks,181680
2018-06-01,2018,6,1 and under 2 weeks,195740
2018-07-01,2018,7,1 and under 2 weeks,214530
2018-08-01,2018,8,1 and under 2 weeks,245380
2018-09-01,2018,9,1 and under 2 weeks,214640
2018-10-01,2018,10,1 and under 2 weeks,224960
2018-11-01,2018,11,1 and under 2 weeks,242930
2018-12-01,2018,12,1 and under 2 weeks,291190
2019-01-01,2019,1,1 and under 2 weeks,185060
2019-02-01,2019,2,1 and under 2 weeks,263030
2019-03-01,2019,3,1 and under 2 weeks,243670
2019-04-01,2019,4,1 and under 2 weeks,219840
2019-05-01,2019,5,1 and under 2 weeks,209950
2019-06-01,2019,6,1 and under 2 weeks,205770
2019-07-01,2019,7,1 and under 2 weeks,226210
2019-08-01,2019,8,1 and under 2 weeks,267540
2019-09-01,2019,9,1 and under 2 weeks,214670
2019-10-01,2019,10,1 and under 2 weeks,230660
2019-11-01,2019,11,1 and under 2 weeks,243980
2019-12-01,2019,12,1 and under 2 weeks,297290
2020-01-01,2020,1,1 and under 2 weeks,211830
2020-02-01,2020,2,1 and under 2 weeks,149720
2020-03-01,2020,3,1 and under 2 weeks,70230
2020-04-01,2020,4,1 and under 2 weeks,40
2020-05-01,2020,5,1 and under 2 weeks,50
2020-06-01,2020,6,1 and under 2 weeks,60
2020-07-01,2020,7,1 and under 2 weeks,40
2020-08-01,2020,8,1 and under 2 weeks,40
2020-09-01,2020,9,1 and under 2 weeks,60
2020-10-01,2020,10,1 and under 2 weeks,110
2020-11-01,2020,11,1 and under 2 weeks,170
2020-12-01,2020,12,1 and under 2 weeks,170
2021-01-01,2021,1,1 and under 2 weeks,140
2021-02-01,2021,2,1 and under 2 weeks,150
2021-03-01,2021,3,1 and under 2 weeks,190
2021-04-01,2021,4,1 and under 2 weeks,5480
2021-05-01,2021,5,1 and under 2 weeks,8500
2021-06-01,2021,6,1 and under 2 weeks,8800
2021-07-01,2021,7,1 and under 2 weeks,4470
2021-08-01,2021,8,1 and under 2 weeks,130
2021-09-01,2021,9,1 and under 2 weeks,100
2021-10-01,2021,10,1 and under 2 weeks,140
2021-11-01,2021,11,1 and under 2 weeks,1970
2021-12-01,2021,12,1 and under 2 weeks,4480
2022-01-01,2022,1,1 and under 2 weeks,2980
2022-02-01,2022,2,1 and under 2 weeks,7170
2022-03-01,2022,3,1 and under 2 weeks,26110
2022-04-01,2022,4,1 and under 2 weeks,50430
2022-05-01,2022,5,1 and under 2 weeks,55180
2022-06-01,2022,6,1 and under 2 weeks,67240
2022-07-01,2022,7,1 and under 2 weeks,75010
2022-08-01,2022,8,1 and under 2 weeks,86380
2022-09-01,2022,9,1 and under 2 weeks,92940
2022-10-01,2022,10,1 and under 2 weeks,118420
2022-11-01,2022,11,1 and under 2 weeks,125300
2022-12-01,2022,12,1 and under 2 weeks,126920
2023-01-01,2023,1,1 and under 2 weeks,87850
2023-02-01,2023,2,1 and under 2 weeks,123020
2023-03-01,2023,3,1 and under 2 weeks,145860
2023-04-01,2023,4,1 and under 2 weeks,159150
2023-05-01,2023,5,1 and under 2 weeks,142150
2023-06-01,2023,6,1 and under 2 weeks,145610
2023-07-01,2023,7,1 and under 2 weeks,161140
2023-08-01,2023,8,1 and under 2 weeks,181890
2023-09-01,2023,9,1 and under 2 weeks,173550
2023-10-01,2023,10,1 and under 2 weeks,170830
2023-11-01,2023,11,1 and under 2 weeks,180600
2023-12-01,2023,12,1 and under 2 weeks,218580
2024-01-01,2024,1,1 and under 2 weeks,143480
2024-02-01,2024,2,1 and under 2 weeks,233340
2024-03-01,2024,3,1 and under 2 weeks,210950
2024-04-01,2024,4,1 and under 2 weeks,180640
2024-05-01,2024,5,1 and under 2 weeks,190080
2024-06-01,2024,6,1 and under 2 weeks,178200
2024-07-01,2024,7,1 and under 2 weeks,190990
2024-08-01,2024,8,1 and under 2 weeks,215580
2024-09-01,2024,9,1 and under 2 weeks,191640
2024-10-01,2024,10,1 and under 2 weeks,194210
2024-11-01,2024,11,1 and under 2 weeks,194060
2024-12-01,2024,12,1 and under 2 weeks,242640
2025-01-01,2025,1,1 and under 2 weeks,199780
2025-02-01,2025,2,1 and under 2 weeks,183160
2025-03-01,2025,3,1 and under 2 weeks,220860
2025-04-01,2025,4,1 and under 2 weeks,190640
2025-05-01,2025,5,1 and under 2 weeks,185600
2025-06-01,2025,6,1 and under 2 weeks,194490
2025-07-01,2025,7,1 and under 2 weeks,216420
2025-08-01,2025,8,1 and under 2 weeks,257830
2025-09-01,2025,9,1 and under 2 weeks,216100
2025-10-01,2025,10,1 and under 2 weeks,226280
2025-11-01,2025,11,1 and under 2 weeks,232200
2025-12-01,2025,12,1 and under 2 weeks,262830
2026-01-01,2026,1,1 and under 2 weeks,172680
2026-02-01,2026,2,1 and under 2 weeks,278890
1991-01-01,1991,1,2 weeks and under 1 month,30700
1991-02-01,1991,2,2 weeks and under 1 month,38500
1991-03-01,1991,3,2 weeks and under 1 month,44380
1991-04-01,1991,4,2 weeks and under 1 month,30960
1991-05-01,1991,5,2 weeks and under 1 month,31870
1991-06-01,1991,6,2 weeks and under 1 month,35540
1991-07-01,1991,7,2 weeks and under 1 month,49390
1991-08-01,1991,8,2 weeks and under 1 month,49130
1991-09-01,1991,9,2 weeks and under 1 month,43670
1991-10-01,1991,10,2 weeks and under 1 month,44110
1991-11-01,1991,11,2 weeks and under 1 month,41030
1991-12-01,1991,12,2 weeks and under 1 month,59260
1992-01-01,1992,1,2 weeks and under 1 month,32260
1992-02-01,1992,2,2 weeks and under 1 month,44620
1992-03-01,1992,3,2 weeks and under 1 month,42060
1992-04-01,1992,4,2 weeks and under 1 month,41770
1992-05-01,1992,5,2 weeks and under 1 month,32240
1992-06-01,1992,6,2 weeks and under 1 month,32210
1992-07-01,1992,7,2 weeks and under 1 month,48490
1992-08-01,1992,8,2 weeks and under 1 month,43730
1992-09-01,1992,9,2 weeks and under 1 month,35250
1992-10-01,1992,10,2 weeks and under 1 month,43870
1992-11-01,1992,11,2 weeks and under 1 month,45300
1992-12-01,1992,12,2 weeks and under 1 month,68770
1993-01-01,1993,1,2 weeks and under 1 month,37710
1993-02-01,1993,2,2 weeks and under 1 month,41820
1993-03-01,1993,3,2 weeks and under 1 month,50260
1993-04-01,1993,4,2 weeks and under 1 month,41180
1993-05-01,1993,5,2 weeks and under 1 month,38930
1993-06-01,1993,6,2 weeks and under 1 month,34780
1993-07-01,1993,7,2 weeks and under 1 month,55880
1993-08-01,1993,8,2 weeks and under 1 month,48450
1993-09-01,1993,9,2 weeks and under 1 month,41240
1993-10-01,1993,10,2 weeks and under 1 month,51600
1993-11-01,1993,11,2 weeks and under 1 month,50290
1993-12-01,1993,12,2 weeks and under 1 month,79520
1994-01-01,1994,1,2 weeks and under 1 month,42980
1994-02-01,1994,2,2 weeks and under 1 month,49500
1994-03-01,1994,3,2 weeks and under 1 month,59170
1994-04-01,1994,4,2 weeks and under 1 month,44440
1994-05-01,1994,5,2 weeks and under 1 month,33320
1994-06-01,1994,6,2 weeks and under 1 month,38880
1994-07-01,1994,7,2 weeks and under 1 month,60580
1994-08-01,1994,8,2 weeks and under 1 month,49990
1994-09-01,1994,9,2 weeks and under 1 month,47010
1994-10-01,1994,10,2 weeks and under 1 month,55990
1994-11-01,1994,11,2 weeks and under 1 month,52810
1994-12-01,1994,12,2 weeks and under 1 month,89430
1995-01-01,1995,1,2 weeks and under 1 month,50990
1995-02-01,1995,2,2 weeks and under 1 month,53940
1995-03-01,1995,3,2 weeks and under 1 month,54260
1995-04-01,1995,4,2 weeks and under 1 month,55490
1995-05-01,1995,5,2 weeks and under 1 month,37130
1995-06-01,1995,6,2 weeks and under 1 month,45210
1995-07-01,1995,7,2 weeks and under 1 month,67480
1995-08-01,1995,8,2 weeks and under 1 month,57600
1995-09-01,1995,9,2 weeks and under 1 month,47760
1995-10-01,1995,10,2 weeks and under 1 month,56750
1995-11-01,1995,11,2 weeks and under 1 month,55310
1995-12-01,1995,12,2 weeks and under 1 month,93680
1996-01-01,1996,1,2 weeks and under 1 month,51350
1996-02-01,1996,2,2 weeks and under 1 month,63340
1996-03-01,1996,3,2 weeks and under 1 month,68910
1996-04-01,1996,4,2 weeks and under 1 month,56800
1996-05-01,1996,5,2 weeks and under 1 month,40150
1996-06-01,1996,6,2 weeks and under 1 month,55920
1996-07-01,1996,7,2 weeks and under 1 month,73790
1996-08-01,1996,8,2 weeks and under 1 month,62830
1996-09-01,1996,9,2 weeks and under 1 month,57140
1996-10-01,1996,10,2 weeks and under 1 month,62460
1996-11-01,1996,11,2 weeks and under 1 month,63720
1996-12-01,1996,12,2 weeks and under 1 month,103030
1997-01-01,1997,1,2 weeks and under 1 month,59640
1997-02-01,1997,2,2 weeks and under 1 month,63340
1997-03-01,1997,3,2 weeks and under 1 month,74450
1997-04-01,1997,4,2 weeks and under 1 month,52980
1997-05-01,1997,5,2 weeks and under 1 month,42400
1997-06-01,1997,6,2 weeks and under 1 month,55490
1997-07-01,1997,7,2 weeks and under 1 month,79920
1997-08-01,1997,8,2 weeks and under 1 month,63570
1997-09-01,1997,9,2 weeks and under 1 month,59650
1997-10-01,1997,10,2 weeks and under 1 month,64690
1997-11-01,1997,11,2 weeks and under 1 month,64870
1997-12-01,1997,12,2 weeks and under 1 month,112640
1998-01-01,1998,1,2 weeks and under 1 month,64110
1998-02-01,1998,2,2 weeks and under 1 month,61890
1998-03-01,1998,3,2 weeks and under 1 month,68790
1998-04-01,1998,4,2 weeks and under 1 month,65310
1998-05-01,1998,5,2 weeks and under 1 month,44810
1998-06-01,1998,6,2 weeks and under 1 month,56680
1998-07-01,1998,7,2 weeks and under 1 month,83090
1998-08-01,1998,8,2 weeks and under 1 month,69620
1998-09-01,1998,9,2 weeks and under 1 month,59490
1998-10-01,1998,10,2 weeks and under 1 month,69020
1998-11-01,1998,11,2 weeks and under 1 month,71150
1998-12-01,1998,12,2 weeks and under 1 month,126140
1999-01-01,1999,1,2 weeks and under 1 month,64720
1999-02-01,1999,2,2 weeks and under 1 month,72130
1999-03-01,1999,3,2 weeks and under 1 month,84540
1999-04-01,1999,4,2 weeks and under 1 month,61920
1999-05-01,1999,5,2 weeks and under 1 month,48880
1999-06-01,1999,6,2 weeks and under 1 month,60650
1999-07-01,1999,7,2 weeks and under 1 month,91580
1999-08-01,1999,8,2 weeks and under 1 month,76800
1999-09-01,1999,9,2 weeks and under 1 month,71730
1999-10-01,1999,10,2 weeks and under 1 month,83270
1999-11-01,1999,11,2 weeks and under 1 month,77060
1999-12-01,1999,12,2 weeks and under 1 month,116400
2000-01-01,2000,1,2 weeks and under 1 month,71910
2000-02-01,2000,2,2 weeks and under 1 month,79060
2000-03-01,2000,3,2 weeks and under 1 month,79620
2000-04-01,2000,4,2 weeks and under 1 month,89960
2000-05-01,2000,5,2 weeks and under 1 month,52500
2000-06-01,2000,6,2 weeks and under 1 month,64670
2000-07-01,2000,7,2 weeks and under 1 month,98090
2000-08-01,2000,8,2 weeks and under 1 month,76160
2000-09-01,2000,9,2 weeks and under 1 month,100950
2000-10-01,2000,10,2 weeks and under 1 month,91300
2000-11-01,2000,11,2 weeks and under 1 month,89570
2000-12-01,2000,12,2 weeks and under 1 month,158840
2001-01-01,2001,1,2 weeks and under 1 month,78290
2001-02-01,2001,2,2 weeks and under 1 month,83240
2001-03-01,2001,3,2 weeks and under 1 month,84780
2001-04-01,2001,4,2 weeks and under 1 month,83530
2001-05-01,2001,5,2 weeks and under 1 month,55530
2001-06-01,2001,6,2 weeks and under 1 month,79320
2001-07-01,2001,7,2 weeks and under 1 month,108840
2001-08-01,2001,8,2 weeks and under 1 month,83130
2001-09-01,2001,9,2 weeks and under 1 month,73580
2001-10-01,2001,10,2 weeks and under 1 month,80530
2001-11-01,2001,11,2 weeks and under 1 month,77400
2001-12-01,2001,12,2 weeks and under 1 month,149310
2002-01-01,2002,1,2 weeks and under 1 month,72560
2002-02-01,2002,2,2 weeks and under 1 month,82580
2002-03-01,2002,3,2 weeks and under 1 month,99820
2002-04-01,2002,4,2 weeks and under 1 month,62200
2002-05-01,2002,5,2 weeks and under 1 month,51140
2002-06-01,2002,6,2 weeks and under 1 month,63940
2002-07-01,2002,7,2 weeks and under 1 month,98430
2002-08-01,2002,8,2 weeks and under 1 month,74850
2002-09-01,2002,9,2 weeks and under 1 month,67230
2002-10-01,2002,10,2 weeks and under 1 month,85880
2002-11-01,2002,11,2 weeks and under 1 month,85500
2002-12-01,2002,12,2 weeks and under 1 month,153690
2003-01-01,2003,1,2 weeks and under 1 month,76740
2003-02-01,2003,2,2 weeks and under 1 month,77920
2003-03-01,2003,3,2 weeks and under 1 month,76870
2003-04-01,2003,4,2 weeks and under 1 month,76410
2003-05-01,2003,5,2 weeks and under 1 month,50380
2003-06-01,2003,6,2 weeks and under 1 month,62440
2003-07-01,2003,7,2 weeks and under 1 month,92220
2003-08-01,2003,8,2 weeks and under 1 month,80780
2003-09-01,2003,9,2 weeks and under 1 month,73930
2003-10-01,2003,10,2 weeks and under 1 month,86530
2003-11-01,2003,11,2 weeks and under 1 month,93180
2003-12-01,2003,12,2 weeks and under 1 month,161010
2004-01-01,2004,1,2 weeks and under 1 month,77240
2004-02-01,2004,2,2 weeks and under 1 month,82830
2004-03-01,2004,3,2 weeks and under 1 month,84300
2004-04-01,2004,4,2 weeks and under 1 month,84100
2004-05-01,2004,5,2 weeks and under 1 month,52980
2004-06-01,2004,6,2 weeks and under 1 month,67170
2004-07-01,2004,7,2 weeks and under 1 month,114000
2004-08-01,2004,8,2 weeks and under 1 month,89280
2004-09-01,2004,9,2 weeks and under 1 month,77240
2004-10-01,2004,10,2 weeks and under 1 month,92060
2004-11-01,2004,11,2 weeks and under 1 month,90930
2004-12-01,2004,12,2 weeks and under 1 month,176580
2005-01-01,2005,1,2 weeks and under 1 month,90860
2005-02-01,2005,2,2 weeks and under 1 month,92130
2005-03-01,2005,3,2 weeks and under 1 month,112260
2005-04-01,2005,4,2 weeks and under 1 month,77900
2005-05-01,2005,5,2 weeks and under 1 month,61650
2005-06-01,2005,6,2 weeks and under 1 month,72140
2005-07-01,2005,7,2 weeks and under 1 month,117080
2005-08-01,2005,8,2 weeks and under 1 month,98020
2005-09-01,2005,9,2 weeks and under 1 month,80650
2005-10-01,2005,10,2 weeks and under 1 month,96460
2005-11-01,2005,11,2 weeks and under 1 month,89730
2005-12-01,2005,12,2 weeks and under 1 month,180490
2006-01-01,2006,1,2 weeks and under 1 month,92610
2006-02-01,2006,2,2 weeks and under 1 month,92920
2006-03-01,2006,3,2 weeks and under 1 month,101940
2006-04-01,2006,4,2 weeks and under 1 month,95860
2006-05-01,2006,5,2 weeks and under 1 month,59100
2006-06-01,2006,6,2 weeks and under 1 month,73370
2006-07-01,2006,7,2 weeks and under 1 month,109160
2006-08-01,2006,8,2 weeks and under 1 month,89140
2006-09-01,2006,9,2 weeks and under 1 month,81180
2006-10-01,2006,10,2 weeks and under 1 month,92030
2006-11-01,2006,11,2 weeks and under 1 month,94730
2006-12-01,2006,12,2 weeks and under 1 month,202140
2007-01-01,2007,1,2 weeks and under 1 month,89580
2007-02-01,2007,2,2 weeks and under 1 month,98560
2007-03-01,2007,3,2 weeks and under 1 month,116850
2007-04-01,2007,4,2 weeks and under 1 month,89120
2007-05-01,2007,5,2 weeks and under 1 month,59410
2007-06-01,2007,6,2 weeks and under 1 month,75950
2007-07-01,2007,7,2 weeks and under 1 month,111340
2007-08-01,2007,8,2 weeks and under 1 month,91590
2007-09-01,2007,9,2 weeks and under 1 month,86990
2007-10-01,2007,10,2 weeks and under 1 month,93720
2007-11-01,2007,11,2 weeks and under 1 month,90450
2007-12-01,2007,12,2 weeks and under 1 month,183500
2008-01-01,2008,1,2 weeks and under 1 month,89750
2008-02-01,2008,2,2 weeks and under 1 month,100740
2008-03-01,2008,3,2 weeks and under 1 month,114120
2008-04-01,2008,4,2 weeks and under 1 month,80750
2008-05-01,2008,5,2 weeks and under 1 month,63110
2008-06-01,2008,6,2 weeks and under 1 month,75240
2008-07-01,2008,7,2 weeks and under 1 month,138020
2008-08-01,2008,8,2 weeks and under 1 month,90350
2008-09-01,2008,9,2 weeks and under 1 month,81580
2008-10-01,2008,10,2 weeks and under 1 month,98930
2008-11-01,2008,11,2 weeks and under 1 month,90650
2008-12-01,2008,12,2 weeks and under 1 month,191800
2009-01-01,2009,1,2 weeks and under 1 month,88820
2009-02-01,2009,2,2 weeks and under 1 month,97130
2009-03-01,2009,3,2 weeks and under 1 month,101510
2009-04-01,2009,4,2 weeks and under 1 month,94950
2009-05-01,2009,5,2 weeks and under 1 month,67440
2009-06-01,2009,6,2 weeks and under 1 month,72150
2009-07-01,2009,7,2 weeks and under 1 month,107510
2009-08-01,2009,8,2 weeks and under 1 month,87680
2009-09-01,2009,9,2 weeks and under 1 month,85110
2009-10-01,2009,10,2 weeks and under 1 month,102630
2009-11-01,2009,11,2 weeks and under 1 month,96190
2009-12-01,2009,12,2 weeks and under 1 month,205680
2010-01-01,2010,1,2 weeks and under 1 month,91910
2010-02-01,2010,2,2 weeks and under 1 month,102420
2010-03-01,2010,3,2 weeks and under 1 month,113590
2010-04-01,2010,4,2 weeks and under 1 month,77980
2010-05-01,2010,5,2 weeks and under 1 month,63370
2010-06-01,2010,6,2 weeks and under 1 month,75530
2010-07-01,2010,7,2 weeks and under 1 month,107340
2010-08-01,2010,8,2 weeks and under 1 month,89770
2010-09-01,2010,9,2 weeks and under 1 month,91810
2010-10-01,2010,10,2 weeks and under 1 month,95670
2010-11-01,2010,11,2 weeks and under 1 month,92760
2010-12-01,2010,12,2 weeks and under 1 month,210550
2011-01-01,2011,1,2 weeks and under 1 month,94080
2011-02-01,2011,2,2 weeks and under 1 month,95930
2011-03-01,2011,3,2 weeks and under 1 month,94420
2011-04-01,2011,4,2 weeks and under 1 month,103480
2011-05-01,2011,5,2 weeks and under 1 month,62520
2011-06-01,2011,6,2 weeks and under 1 month,66140
2011-07-01,2011,7,2 weeks and under 1 month,105620
2011-08-01,2011,8,2 weeks and under 1 month,86990
2011-09-01,2011,9,2 weeks and under 1 month,77720
2011-10-01,2011,10,2 weeks and under 1 month,94100
2011-11-01,2011,11,2 weeks and under 1 month,93870
2011-12-01,2011,12,2 weeks and under 1 month,205760
2012-01-01,2012,1,2 weeks and under 1 month,97940
2012-02-01,2012,2,2 weeks and under 1 month,103300
2012-03-01,2012,3,2 weeks and under 1 month,110920
2012-04-01,2012,4,2 weeks and under 1 month,86340
2012-05-01,2012,5,2 weeks and under 1 month,61650
2012-06-01,2012,6,2 weeks and under 1 month,74510
2012-07-01,2012,7,2 weeks and under 1 month,99720
2012-08-01,2012,8,2 weeks and under 1 month,94890
2012-09-01,2012,9,2 weeks and under 1 month,93480
2012-10-01,2012,10,2 weeks and under 1 month,96000
2012-11-01,2012,11,2 weeks and under 1 month,100890
2012-12-01,2012,12,2 weeks and under 1 month,222290
2013-01-01,2013,1,2 weeks and under 1 month,94030
2013-02-01,2013,2,2 weeks and under 1 month,109600
2013-03-01,2013,3,2 weeks and under 1 month,122970
2013-04-01,2013,4,2 weeks and under 1 month,80030
2013-05-01,2013,5,2 weeks and under 1 month,61670
2013-06-01,2013,6,2 weeks and under 1 month,85240
2013-07-01,2013,7,2 weeks and under 1 month,111320
2013-08-01,2013,8,2 weeks and under 1 month,97210
2013-09-01,2013,9,2 weeks and under 1 month,87780
2013-10-01,2013,10,2 weeks and under 1 month,97360
2013-11-01,2013,11,2 weeks and under 1 month,105840
2013-12-01,2013,12,2 weeks and under 1 month,246520
2014-01-01,2014,1,2 weeks and under 1 month,113720
2014-02-01,2014,2,2 weeks and under 1 month,112810
2014-03-01,2014,3,2 weeks and under 1 month,110240
2014-04-01,2014,4,2 weeks and under 1 month,109210
2014-05-01,2014,5,2 weeks and under 1 month,72940
2014-06-01,2014,6,2 weeks and under 1 month,76910
2014-07-01,2014,7,2 weeks and under 1 month,119160
2014-08-01,2014,8,2 weeks and under 1 month,102740
2014-09-01,2014,9,2 weeks and under 1 month,94000
2014-10-01,2014,10,2 weeks and under 1 month,104470
